"","sens","modo","pol","classe","data","sigma0"
"3359","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.12
"3360","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.16
"3361","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.11
"3362","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.29
"3363","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.17
"3364","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.25
"3365","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.07
"3366","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.14
"3367","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.13
"3368","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.19
"3369","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.17
"3370","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.1
"3371","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.2
"3372","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.16
"3373","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.06
"3374","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.1
"3375","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.07
"3376","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.05
"3377","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.2
"3378","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.1
"3379","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.18
"3380","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.19
"3381","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.07
"3382","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.2
"3383","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.2
"3384","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.29
"3385","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.02
"3386","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.08
"3387","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.23
"3388","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.24
"3389","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.13
"3390","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.08
"3391","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.07
"3392","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.12
"3393","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.31
"3394","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.3
"3395","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.06
"3396","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.05
"3397","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.15
"3398","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.31
"3399","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.12
"3400","R2","SCNA","HH","floresta_terrafirme",2011-10-27,0.16
"3401","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.35
"3402","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.52
"3403","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.07
"3404","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.22
"3405","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.17
"3406","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.27
"3407","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.34
"3408","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.24
"3409","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.31
"3410","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.22
"3411","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.14
"3412","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.22
"3413","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.43
"3414","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.02
"3415","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.3
"3416","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.13
"3417","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.2
"3418","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.29
"3419","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.2
"3420","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.07
"3421","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.22
"3422","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.2
"3423","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.1
"3424","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.26
"3425","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.23
"3426","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.25
"3427","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.19
"3428","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.19
"3429","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.17
"3430","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.28
"3431","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.37
"3432","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.89
"3433","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.29
"3434","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.37
"3435","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.18
"3436","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.27
"3437","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.11
"3438","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.17
"3439","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.1
"3440","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.05
"3441","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.37
"3442","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.04
"3443","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.16
"3444","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.11
"3445","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.12
"3446","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.24
"3447","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.24
"3448","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.33
"3449","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.28
"3450","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.17
"3451","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.15
"3452","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.03
"3453","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.08
"3454","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.09
"3455","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.29
"3456","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.18
"3457","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.22
"3458","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.18
"3459","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.32
"3460","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.25
"3461","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.44
"3462","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.24
"3463","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.34
"3464","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.37
"3465","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.19
"3466","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.12
"3467","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.39
"3468","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.1
"3469","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.35
"3470","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.29
"3471","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.23
"3472","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.19
"3473","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.17
"3474","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.34
"3475","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.19
"3476","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.31
"3477","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.05
"3478","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.66
"3479","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.13
"3480","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.08
"3481","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.39
"3482","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.17
"3483","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.18
"3484","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.28
"3485","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.14
"3486","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.28
"3487","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.24
"3488","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.05
"3489","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.33
"3490","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.18
"3491","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.19
"3492","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.23
"3493","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.07
"3494","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.13
"3495","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.12
"3496","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.48
"3497","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.3
"3498","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.32
"3499","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,1.1
"3500","R2","SCNA","HH","macrofitas_emergentes",2011-06-29,0.16
"3501","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.07
"3502","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.33
"3503","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.15
"3504","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.24
"3505","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.23
"3506","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.51
"3507","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.07
"3508","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.27
"3509","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.08
"3510","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.18
"3511","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.18
"3512","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.13
"3513","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.04
"3514","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.17
"3515","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.09
"3516","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.1
"3517","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.08
"3518","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.21
"3519","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.15
"3520","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.05
"3521","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.08
"3522","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.36
"3523","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.34
"3524","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.05
"3525","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.1
"3526","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.14
"3527","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.04
"3528","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.05
"3529","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.19
"3530","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.28
"3531","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.07
"3532","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.03
"3533","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.24
"3534","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.17
"3535","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.12
"3536","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.02
"3537","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.1
"3538","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.04
"3539","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.04
"3540","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.12
"3541","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.06
"3542","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.04
"3543","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.18
"3544","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.16
"3545","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.16
"3546","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.1
"3547","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.35
"3548","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.31
"3549","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.02
"3550","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.06
"3551","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.04
"3552","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.18
"3553","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.05
"3554","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.3
"3555","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.15
"3556","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.12
"3557","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.23
"3558","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.06
"3559","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.15
"3560","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.1
"3561","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.07
"3562","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.12
"3563","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.12
"3564","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.07
"3565","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.14
"3566","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.12
"3567","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.02
"3568","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.01
"3569","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.03
"3570","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.04
"3571","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.06
"3572","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.1
"3573","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.07
"3574","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.23
"3575","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.1
"3576","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.3
"3577","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.12
"3578","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.04
"3579","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.07
"3580","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.11
"3581","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.06
"3582","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.11
"3583","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.05
"3584","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.11
"3585","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.13
"3586","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.17
"3587","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.16
"3588","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.25
"3589","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.17
"3590","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.05
"3591","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.09
"3592","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.15
"3593","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.11
"3594","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.09
"3595","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.24
"3596","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.16
"3597","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.02
"3598","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.11
"3599","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.03
"3600","R2","SCNA","HH","macrofitas_emergentes",2011-10-27,0.09
"3601","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.03
"3602","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.23
"3603","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.28
"3604","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.03
"3605","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.02
"3606","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.59
"3607","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.34
"3608","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.35
"3609","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0
"3610","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.01
"3611","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.02
"3612","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.01
"3613","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.01
"3614","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.21
"3615","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.02
"3616","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.05
"3617","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.02
"3618","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.04
"3619","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.46
"3620","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.04
"3621","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.02
"3622","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.27
"3623","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.2
"3624","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.16
"3625","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.16
"3626","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.01
"3627","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.04
"3628","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.23
"3629","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.02
"3630","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.23
"3631","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.18
"3632","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.03
"3633","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.56
"3634","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.56
"3635","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.06
"3636","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.03
"3637","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.02
"3638","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.02
"3639","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.04
"3640","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.02
"3641","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.01
"3642","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.01
"3643","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.03
"3644","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0
"3645","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.02
"3646","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.03
"3647","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0
"3648","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.31
"3649","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.01
"3650","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.02
"3651","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.08
"3652","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.07
"3653","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0
"3654","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0
"3655","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.03
"3656","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.09
"3657","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.29
"3658","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.01
"3659","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.01
"3660","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.73
"3661","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.01
"3662","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.04
"3663","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.03
"3664","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.01
"3665","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.02
"3666","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.02
"3667","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.06
"3668","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.01
"3669","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.12
"3670","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.52
"3671","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.09
"3672","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.02
"3673","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.04
"3674","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.01
"3675","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.02
"3676","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.39
"3677","R2","SCNA","HH","macrofitas_flutuantes",2011-06-29,0.58
